date,open,high,low,close,Volume BTC,Volume USD,price mean,upper shadow,lower shadow,spread,trade,12EMA,26EMA,MACD,buy/sell
2015-02-09,224.19,225.99,215.0,220.72,4277024.95,19478.94,221.47500000000002,1.8000000000000114,5.719999999999999,10.990000000000009,-3.469999999999999,226.90417194392614,235.96265136858563,-9.058479424659481,0
2015-02-10,220.72,222.0,215.0,220.95,1385375.22,6332.22,219.66750000000002,1.0500000000000114,5.719999999999999,7.0,0.22999999999998977,225.98814549101442,234.85060311906076,-8.862457628046343,1
2015-02-11,220.95,223.43,217.99,219.12,2057106.38,9298.5,220.3725,2.480000000000018,1.1299999999999955,5.439999999999998,-1.829999999999984,224.93150772316602,233.6853732583896,-8.753865535223582,0
2015-02-12,219.55,223.07,218.17,222.46,886601.16,4010.23,220.8125,0.6099999999999852,1.3800000000000239,4.900000000000006,2.9099999999999966,224.55127576575586,232.85386412813853,-8.302588362382664,1
2015-02-13,223.0,242.35,221.37,236.86,1895018.31,8077.55,230.895,5.489999999999981,1.6299999999999955,20.97999999999999,13.860000000000014,226.44492564794726,233.15061493346158,-6.705689285514325,1
2015-02-14,237.0,259.31,236.9,257.9,2698932.39,10813.61,247.7775,1.410000000000025,0.09999999999999432,22.409999999999997,20.899999999999977,231.2841678559554,234.98390271616813,-3.699734860212743,1
2015-02-15,256.99,265.89,227.75,234.01,4533254.41,18474.58,246.16,8.899999999999977,6.259999999999991,38.139999999999986,-22.980000000000018,231.70352664734685,234.91176177422975,-3.2082351268828972,0
2015-02-16,234.01,241.23,229.2,236.55,2907774.51,12321.08,235.2475,4.679999999999978,4.810000000000002,12.030000000000001,2.5400000000000205,232.4491379323704,235.0331127539164,-2.5839748215460077,1
2015-02-17,236.55,248.78,232.01,244.96,2871937.78,11898.41,240.57500000000002,3.819999999999993,4.5400000000000205,16.77000000000001,8.409999999999997,234.37388594277496,235.7684377351078,-1.3945517923328339,1
2015-02-18,244.96,247.0,232.24,235.79,1626634.28,6766.05,239.9975,2.039999999999992,3.549999999999983,14.759999999999991,-9.170000000000016,234.5917496438865,235.7700349399146,-1.1782852960281218,0
2015-02-19,237.37,245.01,235.66,242.67,1138295.79,4730.24,240.17749999999998,2.3400000000000034,1.710000000000008,9.349999999999994,5.299999999999983,235.83455739098088,236.2811434628839,-0.44658607190302746,1
2015-02-20,240.59,248.96,239.41,246.1,1115548.64,4559.19,243.76500000000001,2.8600000000000136,1.1800000000000068,9.550000000000011,5.509999999999991,237.41385625390689,237.00846616933694,0.4053900845699445,1
2015-02-21,245.48,247.48,244.0,245.87,381377.02,1553.36,245.7075,1.6099999999999852,1.4799999999999898,3.4799999999999898,0.3900000000000148,238.71480144561352,237.6648760827194,1.049925362894129,0
2015-02-22,245.41,247.42,232.48,236.68,1598342.42,6739.67,240.4975,2.009999999999991,4.200000000000017,14.939999999999998,-8.72999999999999,238.40175506936527,237.59192229881424,0.8098327705510258,0
2015-02-23,236.68,240.66,232.05,238.92,873272.09,3706.77,237.07750000000001,1.740000000000009,4.6299999999999955,8.609999999999985,2.2399999999999807,238.4814850586937,237.690298424828,0.7911866338656921,1
2015-02-24,239.65,240.88,236.3,239.69,580503.8,2430.95,239.13,1.1899999999999977,3.3499999999999943,4.579999999999984,0.03999999999999204,238.6674104342793,237.83842446743333,0.8289859668459769,1
2015-02-25,239.94,240.61,236.0,238.0,413399.21,1735.6,238.6375,0.6700000000000159,2.0,4.610000000000014,-1.9399999999999977,238.56473190592862,237.85039302540122,0.7143388805274071,0
2015-02-26,237.97,238.55,234.01,236.7,826644.88,3498.78,236.8075,0.5800000000000125,2.6899999999999977,4.5400000000000205,-1.2700000000000102,238.2778500742473,237.76517872722334,0.5126713470239679,0
2015-02-27,236.7,256.15,236.16,253.06,5507719.94,22016.89,245.51749999999998,3.089999999999975,0.539999999999992,19.98999999999998,16.360000000000014,240.55202698590156,238.89812845113272,1.6538985347688424,1
2015-02-28,253.06,254.29,245.2,252.98,906874.89,3613.22,251.3825,1.2299999999999898,7.780000000000001,9.090000000000003,-0.0800000000000125,242.4640228342244,239.9412300473451,2.5227927868793074,0
2015-03-01,253.47,260.0,245.0,255.81,1275703.25,5062.1,253.57,4.189999999999998,8.469999999999999,15.0,2.3400000000000034,244.51725009049758,241.1166944882825,3.4005556022150927,1
2015-03-02,258.34,274.81,256.0,274.0,2598170.67,9781.93,265.7875,0.8100000000000023,2.339999999999975,18.810000000000002,15.660000000000025,249.05305776888258,243.55249489655787,5.500562872324707,1
2015-03-03,274.0,284.95,265.89,279.0,6104061.68,22213.49,275.96000000000004,5.949999999999989,8.110000000000014,19.060000000000002,5.0,253.66027965059297,246.17823601533135,7.482043635261618,1
2015-03-04,279.0,283.88,264.94,269.83,3934109.59,14281.76,274.41249999999997,4.8799999999999955,4.889999999999986,18.939999999999998,-9.170000000000016,256.14792893511714,247.9302185327142,8.217710402402929,0
2015-03-05,269.83,280.5,262.2,273.8,3070426.12,11360.44,271.5825,6.699999999999989,7.6299999999999955,18.30000000000001,3.9700000000000273,258.86363217586836,249.84649864140204,9.017133534466325,1
2015-03-06,273.8,276.46,269.0,273.26,1907509.64,6996.36,273.13,2.659999999999968,4.259999999999991,7.4599999999999795,-0.5400000000000205,261.07845799496556,251.58083207537226,9.497625919593304,0
2015-03-07,273.26,279.48,270.0,275.59,1540760.07,5605.63,274.5825,3.890000000000043,3.259999999999991,9.480000000000018,2.329999999999984,263.311002918817,253.35928895867804,9.95171396013896,1
2015-03-08,275.59,277.59,271.12,274.89,1223277.71,4455.34,274.7975,2.0,3.769999999999982,6.46999999999997,-0.6999999999999886,265.09238708515284,254.9541564432204,10.138230641932438,0
2015-03-09,274.89,289.0,274.17,287.0,3389556.2,11984.22,281.265,2.0,0.7199999999999704,14.829999999999984,12.110000000000014,268.4627890720524,257.3279226326115,11.134866439440884,1
2015-03-10,287.0,296.8,283.96,290.24,3744249.17,12857.02,289.5,6.560000000000002,3.0400000000000205,12.840000000000032,3.240000000000009,271.81312921481356,259.7658542894551,12.047274925358465,1
2015-03-11,290.24,296.74,285.83,295.11,1979535.16,6784.55,291.98,1.6299999999999955,4.410000000000025,10.910000000000025,4.8700000000000045,275.3972631817653,262.38393915690284,13.01332402486247,1
2015-03-12,295.11,297.95,289.0,295.56,2399612.33,8145.87,294.405,2.3899999999999864,6.110000000000014,8.949999999999989,0.44999999999998863,278.49922269226295,264.8414251452804,13.657797546982522,1
2015-03-13,295.56,295.84,282.99,284.4,2654225.31,9178.74,289.6975,0.2799999999999727,1.4099999999999682,12.849999999999966,-11.160000000000025,279.4070345857609,266.29020846785227,13.116826117908658,0
2015-03-14,284.4,287.69,280.46,282.7,1595106.71,5616.62,283.8125,3.2900000000000205,2.240000000000009,7.230000000000018,-1.6999999999999886,279.91364464949004,267.5057485813447,12.407896068145362,0
2015-03-15,282.7,287.75,281.42,286.4,691987.13,2426.65,284.5675,1.3500000000000227,1.2799999999999727,6.329999999999984,3.6999999999999886,280.9115454726454,268.9053227605043,12.006222712141096,1
2015-03-16,286.4,294.26,285.78,289.7,1882414.82,6473.86,289.03499999999997,4.560000000000002,0.6200000000000045,8.480000000000018,3.3000000000000114,282.2636153999307,270.44566922268916,11.817946177241538,1
2015-03-17,289.7,292.99,281.9,284.46,1864637.8,6470.43,287.2625,3.2900000000000205,2.5600000000000023,11.090000000000032,-5.240000000000009,282.60152072301827,271.48376779878623,11.117752924232036,0
2015-03-18,284.46,284.48,249.02,257.29,5650707.75,21120.78,268.8125,0.020000000000038654,8.27000000000001,35.46000000000001,-27.16999999999996,278.7074406117847,270.4323775914687,8.275063020315997,0
2015-03-19,257.29,265.95,249.0,262.01,3808281.05,14750.19,258.5625,3.9399999999999977,8.29000000000002,16.94999999999999,4.71999999999997,276.13860359458704,269.80849776987844,6.330105824708596,1
2015-03-20,262.01,265.27,257.0,262.09,1482272.82,5683.15,261.5925,3.180000000000007,5.009999999999991,8.269999999999982,0.07999999999998408,273.97727996465056,269.23675719433186,4.740522770318705,1
2015-03-21,262.09,262.62,256.25,259.8,1199360.1,4622.93,260.19,0.5300000000000296,3.5500000000000114,6.3700000000000045,-2.2899999999999636,271.7961599700889,268.53773814289985,3.2584218271890677,0
2015-03-22,259.8,272.0,259.24,269.39,1512162.68,5709.7,265.10749999999996,2.6100000000000136,0.5600000000000023,12.759999999999991,9.589999999999975,271.4259815131522,268.6008686508332,2.8251128623189743,1
2015-03-23,269.39,270.07,259.5,265.84,2367965.68,8901.07,266.2,0.6800000000000068,6.339999999999975,10.569999999999993,-3.5500000000000114,270.566599741898,268.39635986188256,2.1702398800154583,0
2015-03-24,265.84,266.52,241.84,246.93,4404982.22,17591.02,255.28249999999997,0.6800000000000068,5.090000000000003,24.67999999999998,-18.909999999999968,266.930199781606,266.8062591313727,0.12394065023329404,0
2015-03-25,246.93,250.0,236.4,247.68,3276219.0,13448.56,245.2525,2.319999999999993,10.530000000000001,13.599999999999994,0.75,263.96863058443586,265.3894991957155,-1.4208686112796158,1
2015-03-26,247.68,253.75,244.91,249.46,2105838.57,8403.54,248.95000000000002,4.289999999999992,2.7700000000000102,8.840000000000003,1.7800000000000011,261.7365335714457,264.2095362923292,-2.4730027208834713,1
2015-03-27,249.46,250.52,245.12,248.09,1449279.37,5845.29,248.2975,1.0600000000000023,2.969999999999999,5.400000000000006,-1.3700000000000045,259.63706686814635,263.0154965669715,-3.37842969882513,0
2015-03-28,248.09,253.83,247.17,252.31,1492447.63,5943.83,250.35000000000002,1.5200000000000102,0.9200000000000159,6.660000000000025,4.219999999999999,258.50982581150845,262.2224968212699,-3.7126710097614364,1
2015-03-29,252.31,252.96,239.96,242.19,1608836.03,6591.6,246.85500000000002,0.6500000000000057,2.2299999999999898,13.0,-10.120000000000005,255.9990833789687,260.7386081678425,-4.73952478887378,0
2015-03-30,242.19,248.86,236.52,247.69,1929807.46,7880.41,243.815,1.170000000000016,5.6699999999999875,12.340000000000003,5.5,254.72076285912738,259.77204459985415,-5.051281740726779,1
2015-03-31,247.69,248.59,238.55,243.98,1993776.43,8180.68,244.7025,0.9000000000000057,5.429999999999978,10.039999999999992,-3.710000000000008,253.068337803877,258.6022635183835,-5.533925714506495,0
2015-04-01,243.98,246.83,239.32,245.98,1484287.63,6106.97,244.0275,0.8500000000000227,4.659999999999997,7.510000000000019,2.0,251.97782429558822,257.66728103554027,-5.68945673995205,1
2015-04-02,245.98,256.96,244.52,253.16,2471179.83,9880.07,250.15499999999997,3.799999999999983,1.4599999999999795,12.43999999999997,7.180000000000007,252.15969748088233,257.333408366241,-5.173710885358645,1
2015-04-03,253.16,256.67,251.23,253.79,1286655.62,5062.49,253.7125,2.880000000000024,1.9300000000000068,5.440000000000026,0.6299999999999955,252.41051325305426,257.07093367244534,-4.660420419391073,1
2015-04-04,253.79,255.85,250.76,253.45,652406.55,2579.58,253.46249999999998,2.0600000000000023,2.6899999999999977,5.090000000000003,-0.3400000000000034,252.5704342910459,256.80271636337534,-4.23228207232944,0
2015-04-05,253.45,261.0,251.65,260.5,1491248.36,5807.32,256.65,0.5,1.799999999999983,9.349999999999994,7.050000000000011,253.79036747703884,257.0765892253475,-3.2862217483086624,1
2015-04-06,260.5,262.98,254.0,255.83,1543244.68,5989.94,258.3275,2.480000000000018,1.8300000000000125,8.980000000000018,-4.6699999999999875,254.10415709595594,256.9842492827292,-2.880092186773254,0
2015-04-07,255.83,256.62,251.5,254.45,1522986.5,5990.22,254.60000000000002,0.789999999999992,2.9499999999999886,5.1200000000000045,-1.3800000000000239,254.1573636965781,256.79652711363815,-2.639163417060047,0
2015-04-08,254.45,254.96,243.06,244.09,2875251.66,11647.96,249.14000000000001,0.5100000000000193,1.0300000000000011,11.900000000000006,-10.359999999999985,252.60853851248916,255.85530288299827,-3.246764370509112,0
2015-04-09,244.09,246.3,238.47,243.53,1944122.48,7990.92,243.0975,2.210000000000008,5.060000000000002,7.8300000000000125,-0.5600000000000023,251.2118402797985,254.94231748425767,-3.730477204459163,0
2015-04-10,243.53,243.94,231.0,234.77,2722903.56,11525.77,238.31,0.4099999999999966,3.7700000000000102,12.939999999999998,-8.759999999999991,248.68232639059875,253.44807174468303,-4.765745354084288,0
2015-04-11,234.77,239.42,233.0,237.34,968919.7,4103.6,236.13250000000002,2.079999999999984,1.7700000000000102,6.4199999999999875,2.569999999999993,246.93735309973738,252.2548812450769,-5.317528145339509,1
2015-04-12,237.34,237.5,233.42,236.3,672985.92,2850.16,236.14,0.1599999999999966,2.880000000000024,4.0800000000000125,-1.039999999999992,245.30083723823932,251.073038189886,-5.772200951646681,0
2015-04-13,236.3,236.9,219.64,222.87,3166493.61,13823.98,228.9275,0.5999999999999943,3.230000000000018,17.26000000000002,-13.430000000000007,241.84993920158712,248.98392424989444,-7.1339850483073235,0
2015-04-14,222.87,224.79,210.0,216.42,4015453.32,18432.86,218.51999999999998,1.9199999999999875,6.4199999999999875,14.789999999999992,-6.450000000000017,237.9376408628814,246.5717817128652,-8.634140849983794,0
2015-04-15,216.42,222.43,214.05,221.51,2147063.57,9766.32,218.60250000000002,0.9200000000000159,2.369999999999976,8.379999999999995,5.090000000000003,235.4103114993612,244.71535343783816,-9.305041938476961,1
2015-04-16,221.51,229.67,221.51,227.59,2492640.64,11002.79,225.07,2.079999999999984,0.0,8.159999999999997,6.0800000000000125,234.20718665330565,243.44680873873904,-9.239622085433382,1
2015-04-17,227.59,228.29,220.0,221.86,1291923.73,5767.04,224.435,0.6999999999999886,1.8600000000000136,8.289999999999992,-5.72999999999999,232.30761947587402,241.84778586920282,-9.540166393328803,0
2015-04-18,221.86,224.72,220.32,223.14,947137.91,4254.1,222.51000000000002,1.5800000000000125,1.5400000000000205,4.400000000000006,1.2799999999999727,230.89721647958572,240.46202395296558,-9.564807473379858,1
